income,guests,days_to_stay,days_to_vacation
6060.234806924097,4.0,7.0,76.28985521866029
4464.454085276746,5.0,8.0,87.16287141820195
11595.125141723616,5.0,11.0,108.63413730466286
7948.2824134179955,5.0,6.0,66.98418223069508
14408.583415017903,6.0,3.0,48.24971110005307
5485.475674251473,6.0,4.0,57.33214654276803
11190.55321494077,7.0,6.0,116.75799000468211
9569.696118106149,5.0,6.0,61.31338126760335
4849.374705111756,7.0,6.0,88.37845513586652
5637.618790645002,4.0,8.0,77.87709798880793
12019.925143684643,4.0,16.0,120.17925491453495
8594.307734781974,7.0,5.0,70.63305821357508
9556.593965705364,5.0,4.0,51.23827276816194
9535.641392444384,4.0,6.0,63.95364841481997
10317.160731960597,4.0,7.0,58.53308567118869
6883.143861652643,5.0,6.0,65.84921373446312
9606.146092228922,4.0,9.0,78.75022588392211
11985.774640205631,3.0,11.0,71.6617221888839
3000.0,5.0,2.0,20.375793053325594
6241.641680556994,3.0,8.0,68.26097389371951
8916.635019874248,4.0,7.0,67.95743855815955
12491.449382802017,5.0,9.0,98.40030337595458
3328.6440249664556,5.0,9.0,97.53266937510391
10304.779597364908,6.0,5.0,66.75563739004807
6917.9830586237495,5.0,2.0,36.20893050175496
4218.975614410589,5.0,6.0,64.07849662950218
14792.69536612774,5.0,7.0,70.22998982302096
6531.326067252074,3.0,5.0,33.08899368347411
9679.96043480033,3.0,6.0,49.40487484520204
4891.203350958584,4.0,7.0,72.39153064254259
7153.1758097568945,5.0,6.0,66.68516077511298
8015.867963082351,5.0,5.0,67.43300822885986
4175.168662071844,6.0,7.0,93.15263403200525
5981.531675629312,4.0,5.0,45.07705790092423
9213.517840253682,6.0,4.0,67.91334654547494
11268.089305363448,7.0,8.0,135.9106477955933
5367.355185324483,5.0,7.0,73.20814044892796
10315.826123362498,5.0,7.0,85.19083594991119
9095.032841117696,6.0,6.0,82.84856808498634
5383.098448584241,4.0,8.0,78.52395130695155
4172.505443664037,3.0,8.0,64.58066523903967
4175.163220999813,4.0,8.0,79.83335258522926
7838.414947756994,6.0,6.0,74.11830900466717
9410.818710034431,7.0,3.0,61.85020006729221
8049.278892695564,3.0,9.0,69.0289748886753
10347.287295161123,4.0,10.0,91.39954602618428
9542.864333108571,7.0,5.0,95.49777163718576
7806.167815019522,7.0,6.0,80.32413193813429
12453.090122518908,5.0,7.0,72.74509402128287
10543.903516979979,4.0,7.0,74.01983155827456
10622.75545179074,6.0,5.0,65.20732977860312
7344.425708575439,6.0,6.0,70.61976357250605
7762.5711686451705,6.0,5.0,74.20574464522137
12610.133140171478,6.0,6.0,81.63384478035454
8287.708844251478,3.0,8.0,50.57708264339708
9774.058322259029,4.0,7.0,67.46956166495215
6103.822954313122,4.0,4.0,38.22798291590885
7638.882593833604,6.0,7.0,82.6900741450285
8003.685680677702,5.0,6.0,72.41612033790852
9164.018909127873,5.0,4.0,55.638235889667065
10008.504393252828,7.0,12.0,132.49458220447275
6483.4881274756035,3.0,9.0,70.98057418483772
8935.223028906927,5.0,10.0,97.05451595628287
11261.519120620163,4.0,7.0,70.38821046828467
9061.46844233519,5.0,11.0,110.53922266682545
12376.962817226053,5.0,7.0,75.69647378879064
10903.526085073168,4.0,10.0,91.40137435204198
13258.741078538089,4.0,6.0,61.36121575861032
7538.735030321428,7.0,11.0,119.39582547312004
7017.669816678805,6.0,7.0,81.99057622075912
5756.41455982145,7.0,7.0,103.31926796125623
10417.848286141232,4.0,8.0,68.173326697626
4296.766317586975,5.0,7.0,74.5682873120386
5933.131077079671,6.0,6.0,78.80932803105912
12075.566578908758,7.0,7.0,86.42706115166169
7849.471033843451,4.0,7.0,55.82359709999409
4826.031573154323,6.0,4.0,64.2121636921875
3563.7764272799504,3.0,6.0,39.88815897641626
9519.060688816906,7.0,7.0,98.14557693516397
5790.030146580399,5.0,6.0,62.39123451570894
5493.508454995701,7.0,6.0,87.8197746929242
7849.62866383037,6.0,7.0,85.87286276057466
14059.758101722948,4.0,9.0,86.96146520408273
6077.474001084708,3.0,6.0,50.04127770726343
11176.337059418642,5.0,3.0,41.64519769416068
5822.363344720823,4.0,6.0,64.02617634768804
8806.237777240454,6.0,7.0,89.6372910487813
6855.524211094561,3.0,10.0,84.54009833200786
9359.893799260692,3.0,9.0,69.76402730795361
7018.827072821332,7.0,8.0,105.32846832565181
8142.5645987449125,5.0,8.0,79.05797794675286
10204.279139110715,7.0,5.0,79.54302475398367
10976.113516199024,4.0,9.0,91.45702833109765
6617.3021138805725,6.0,5.0,72.47601653419522
3000.0,5.0,6.0,61.386611007915526
7617.537368901363,3.0,8.0,70.89754128916171
8870.200910468537,7.0,7.0,102.66680303364079
9029.916725450004,4.0,8.0,77.81749231331689
7168.163746879651,3.0,7.0,33.7715416871825
10476.352382128493,4.0,6.0,62.820666401813284
7020.435478705572,7.0,10.0,125.59290391172766
6481.052983319281,7.0,3.0,50.251171762969555
5547.834775440642,4.0,7.0,66.1907737465604
8672.208943875115,4.0,4.0,47.25142845790302
7798.331891701636,5.0,11.0,117.55731744687213
12232.54743611856,5.0,6.0,65.33019851152014
6036.37367101524,7.0,8.0,101.95827312850324
9060.613816451787,3.0,8.0,69.9190455416122
6250.034096608192,6.0,4.0,63.685837257960884
7541.903788161767,3.0,5.0,35.19933783977612
9421.478876443294,3.0,8.0,54.37882722262763
4656.138966726867,3.0,9.0,63.52715337283114
11001.943809032386,5.0,7.0,76.40958157139006
9056.55433819972,6.0,7.0,75.95910386916698
10926.135158755907,3.0,8.0,49.59355759068637
8456.76960433896,7.0,7.0,101.17023521169898
7017.674800253001,3.0,13.0,94.6084571893787
10043.197934851483,5.0,6.0,69.55503405484902
6258.081415807428,4.0,9.0,89.20078685202645
5869.32933413347,4.0,7.0,65.7087220858373
6690.196514013949,3.0,7.0,64.986340042739
7003.082650693295,3.0,5.0,32.68524415913612
5600.00693425268,3.0,8.0,65.08916502486758
8540.049810029333,5.0,4.0,52.75310033814094
8432.411484336235,3.0,5.0,28.292852718151778
4201.0607457718625,7.0,8.0,115.18401125918962
9883.899940766509,6.0,9.0,104.27003215735506
3292.9009977359046,6.0,8.0,94.81658774959388
4360.611486281679,3.0,9.0,70.81735593691288
7170.11143388226,3.0,8.0,60.28181271163227
6986.285111570009,3.0,8.0,53.71638936693438
9516.445415218806,6.0,9.0,94.98523907471458
4737.457635255121,3.0,8.0,69.33907248513624
5490.6669872525545,4.0,7.0,68.49664339119913
8138.958941466503,4.0,6.0,65.1641735143492
10327.289350855015,3.0,6.0,44.55170857388811
15315.84168411209,6.0,5.0,71.61394779265184
11095.97729653276,7.0,6.0,105.3573945646938
5552.943695350809,4.0,7.0,67.6240287354988
11095.731460967414,4.0,7.0,59.593020908844494
8253.62267457754,4.0,11.0,94.86352833954201
11079.519572191237,6.0,7.0,87.70767005809992
8943.256766121609,6.0,4.0,59.55370846702205
14910.36851686694,5.0,5.0,65.34680044990229
5989.348359914332,6.0,2.0,41.681735771166174
7699.476129189726,7.0,5.0,83.0289949915626
3000.0,6.0,6.0,82.07735411760648
6632.403578612116,7.0,3.0,76.01991435156295
5469.607695604176,7.0,5.0,80.22232171354142
7359.236140868867,4.0,10.0,91.02798688334599
7293.156365973762,3.0,5.0,49.487336877578734
5668.402962440059,3.0,7.0,59.879150934160755
8154.0246542603145,6.0,12.0,118.91421540069213
7598.797629356658,5.0,8.0,74.33122962298097
4646.432127507218,4.0,6.0,57.30748026372315
8260.32744233213,7.0,3.0,77.97177222640411
10260.323004268823,4.0,11.0,97.63031076144577
10881.78632524333,3.0,10.0,77.34668096573233
7986.365739944241,3.0,9.0,54.12194898328647
9465.305161995768,4.0,8.0,70.73469620595986
7907.141006805908,3.0,13.0,103.68253080184701
10199.286632884352,3.0,8.0,51.15261409984502
8885.900602886046,5.0,5.0,58.941310350227354
5965.407084841235,7.0,4.0,78.24008980547498
8601.508611778849,5.0,5.0,59.530863255541114
8691.079031721885,6.0,6.0,85.29625175986241
7294.776126051787,7.0,7.0,90.05661036288814
12283.38368424596,7.0,7.0,96.94367674971642
7716.396651645606,3.0,5.0,36.422643487475035
5665.686835961351,4.0,6.0,46.22602687914683
6588.367641195259,3.0,6.0,61.228528886885215
9630.792247285348,4.0,8.0,71.46934395530654
5202.262547400031,5.0,7.0,78.89619002561744
7759.135839087784,5.0,10.0,96.966868527192
9890.019019876385,6.0,7.0,92.88950565921135
3964.4800356974974,5.0,7.0,70.02302108675546
3550.958748647862,3.0,8.0,61.95676907246357
10271.80335486582,7.0,6.0,81.4909480595395
7279.692791395749,5.0,7.0,75.08502796064214
12826.230690122122,7.0,5.0,89.90437002222093
8399.838585645346,5.0,7.0,83.40972871926735
10866.121357243635,4.0,8.0,66.44244413988122
11413.59285612173,3.0,11.0,91.35742069447915
4036.9290861292484,7.0,6.0,106.5422398559335
9273.249370442607,6.0,4.0,69.26669898846957
5181.191887349812,3.0,8.0,53.9582695126912
8281.624307547245,3.0,5.0,49.067863808035455
12360.325480466548,4.0,9.0,84.16828176871178
13134.631716044485,5.0,8.0,80.16457053491513
6703.192561857007,4.0,10.0,91.47926734639833
8011.036375430123,3.0,6.0,57.97178225876236
6461.342802717876,4.0,6.0,61.17126650292947
6083.347092149719,7.0,2.0,51.312964648243586
3447.2370480380187,3.0,4.0,36.31650022261783
6986.573394696432,5.0,6.0,65.62696297519616
9452.10837070308,6.0,4.0,59.961977148050444
5679.325376303674,7.0,5.0,71.19501172536305
7054.652313915911,5.0,12.0,115.02530724235348
7157.94916064208,5.0,9.0,90.24511685508418
6849.594359681332,4.0,6.0,58.05308987813082
9080.073182579534,5.0,7.0,85.60008575165975
8089.834318079616,6.0,7.0,84.3681040571992
4098.885199737253,7.0,9.0,124.80575723416678
7310.513283791323,4.0,7.0,68.7153944013478
5776.863075770574,7.0,7.0,102.03590320871899
6238.548652668771,6.0,6.0,71.73176046540648
7606.609955970098,5.0,8.0,92.17657848283463
6476.1636378596795,4.0,7.0,73.07600815469948
6121.045748829157,7.0,5.0,92.73562771483904
8375.484535743955,4.0,10.0,95.23081089726094
10578.964550259556,3.0,6.0,50.33255808415896
5945.709671078035,6.0,6.0,69.25559778284318
10366.280714759936,3.0,7.0,60.75787896564088
6118.82056588556,6.0,7.0,89.85096702325164
7870.219047945975,4.0,4.0,43.12699918863192
9213.025283367151,6.0,5.0,77.09956090417684
7453.536974260119,3.0,7.0,65.22756387451966
10941.131053834279,3.0,9.0,70.18327859606178
13936.66057249521,6.0,6.0,79.8569877865169
7866.744886059162,5.0,6.0,72.08185124994729
5261.752464169164,6.0,9.0,110.02076022836647
10238.316606953602,7.0,5.0,83.15727977445451
7142.492404628476,5.0,6.0,61.67964745645054
5641.182743767144,5.0,10.0,99.08361788508446
9599.38098434237,3.0,7.0,35.40735104898104
9653.386245640297,7.0,5.0,83.79517979192666
6609.226099529627,6.0,7.0,86.14051144581758
7513.839392195381,5.0,8.0,80.4434196613965
7666.240445638827,4.0,7.0,74.57273759057513
9676.866565965345,3.0,6.0,43.569344299796946
8873.059473016316,3.0,7.0,69.28603378857925
7661.514610926799,5.0,8.0,81.98054994864263
10994.275916641918,7.0,9.0,105.03289830830128
6143.634978963872,6.0,7.0,93.96468364121387
7290.754426252497,7.0,5.0,87.9331864751654
12704.72546430937,6.0,6.0,75.59442120852177
8688.491834507617,4.0,7.0,65.15676329825126
9439.333378666526,6.0,9.0,101.15494153417454
6165.35212425309,6.0,4.0,48.62440420321036
7122.338437285679,7.0,8.0,96.43062574492414
11779.377583809168,6.0,6.0,76.39341333625701
9648.22641607009,4.0,6.0,67.70498510475996
11871.613115713553,6.0,9.0,85.9176305589963
7836.1325405732605,5.0,8.0,84.9417226243
7343.753110557012,4.0,5.0,55.12594953146206
7409.616936978312,6.0,5.0,71.50699591399069
11119.935820834948,5.0,8.0,91.96070578443877
6508.380397693914,5.0,7.0,74.27806936267532
9643.920899030965,3.0,7.0,61.11339675251335
9162.472422041008,3.0,7.0,60.391837756480555
4400.380762455259,4.0,6.0,52.04716503245659
9041.006540149072,6.0,6.0,80.12585816860103
12289.060415333748,6.0,6.0,72.6395233919009
7549.220869238929,7.0,7.0,87.37107686639578
14248.16364185857,7.0,9.0,111.38130015653394
11363.885870249538,3.0,10.0,66.29846338349964
5702.812400479972,7.0,8.0,96.3709821411136
10404.989125580703,3.0,6.0,44.90064114137185
11669.821918343352,6.0,9.0,101.69023982154731
5145.618443484022,5.0,11.0,103.13439570564884
6452.637177262082,6.0,4.0,55.4877777970638
10515.079471911904,7.0,6.0,93.88131428434664
8507.61422304651,7.0,6.0,102.46180258942948
5957.194020198393,4.0,4.0,43.68595500914994
8029.819412957227,7.0,4.0,69.98357057251674
7222.8761551666175,7.0,7.0,96.34458482916315
3108.1515627556237,7.0,8.0,109.44230550085102
9766.49959887738,3.0,8.0,67.66138726647698
4980.011044646522,6.0,5.0,63.20753075036432
12712.030564127692,3.0,6.0,55.01201850613658
10301.874721655151,7.0,5.0,81.44455813153377
8750.686276912056,4.0,10.0,77.10424588776043
9455.725998450254,5.0,6.0,61.68138859822808
4330.422463920167,6.0,5.0,64.52464449143596
10654.769737052902,3.0,8.0,55.756136420349236
9533.421497435054,5.0,9.0,100.62675527367729
10161.602761929864,4.0,7.0,62.292637076568724
9294.013673032248,6.0,5.0,70.6526102007488
6116.495763847663,6.0,7.0,85.07940827516713
7284.615615715629,6.0,3.0,45.80391188883442
5113.614188365149,5.0,8.0,86.68762073314738
7318.346170849806,5.0,5.0,57.82287097145905
5748.64593036826,7.0,2.0,42.60660295981502
8144.173782531054,5.0,8.0,76.37811294695891
4482.277807085533,6.0,4.0,59.76121888663492
6376.129229070762,3.0,13.0,78.67589511429041
9054.935692896803,5.0,5.0,64.28012537916558
3000.0,6.0,5.0,61.15305645559822
8524.501844875958,7.0,8.0,117.00705740349551
6691.387847730685,7.0,9.0,110.60189845413456
5806.0719488000195,7.0,8.0,101.66558961723337
10439.21367534477,5.0,7.0,80.27469399568108
8671.820869972951,6.0,7.0,80.55450962149995
6962.746780613274,6.0,2.0,28.473124812211246
9850.543872949562,7.0,8.0,108.43317782560791
11547.367426709898,5.0,5.0,62.254541195983094
4151.514027532154,5.0,9.0,85.79179097996877
8717.984021614631,7.0,6.0,100.67884549291065
5147.032166566321,6.0,3.0,40.122729645623956
9024.876397032076,4.0,6.0,65.42034848852192
5590.62595958995,5.0,4.0,50.85849411635529
5459.916513200758,3.0,9.0,55.15825946216992
5843.734330870335,4.0,4.0,30.70334562794278
11354.997306820867,3.0,7.0,42.65287703768098
11184.508818502107,6.0,9.0,96.55730647646911
9519.031215184568,4.0,6.0,54.11872466616518
9051.41067825946,3.0,8.0,57.10078253170011
7228.911944008322,6.0,3.0,35.5419142373256
8594.824289296452,5.0,4.0,52.73324368196942
9335.657937560058,3.0,10.0,68.67342510873449
7768.033657668996,6.0,5.0,68.34614113850888
8155.30018539943,7.0,5.0,84.37626026443816
9474.546184638053,6.0,6.0,81.23730673341773
8377.139920162,7.0,9.0,116.43657322345499
8188.536750281443,7.0,6.0,103.90602749216171
5800.50740372703,6.0,11.0,107.23218400211675
7282.683277081933,3.0,7.0,48.93580091857524
8472.01562003948,4.0,8.0,69.49344489541564
7253.191757097258,5.0,8.0,90.14131427296847
5945.84929589744,3.0,8.0,70.44806164615827
9997.310540522369,4.0,5.0,54.88364931760101
6445.007894780999,5.0,3.0,39.58874150548779
9643.1153525849,7.0,4.0,74.73064419358013
7910.664369532617,3.0,11.0,84.81766241532617
8188.3051833243835,4.0,11.0,99.36309030945705
7795.260498800544,4.0,6.0,68.96272290431605
8710.206830876645,3.0,7.0,61.80630361667599
6567.899465774346,4.0,8.0,81.10081158406297
11025.31921998866,3.0,4.0,35.82313005232687
13877.624285836431,3.0,7.0,42.79192099676795
9616.423990070916,7.0,6.0,108.50222409624658
12001.017848091782,6.0,6.0,86.33504753069953
4296.242595195185,6.0,6.0,66.80093456332246
6003.101458871319,7.0,4.0,79.53824420726372
3428.5191613848274,5.0,6.0,70.96843370238761
10534.70884429128,6.0,10.0,107.41203075091079
5384.633298024968,4.0,8.0,71.19851346183695
10430.1733297057,4.0,8.0,65.67532725723252
7384.662523551609,6.0,8.0,88.14502792187909
10984.708488592507,5.0,9.0,91.1740285792947
10315.856019901461,5.0,7.0,90.78472407205193
9881.208650486271,4.0,7.0,60.57355835799332
6042.139057342214,5.0,7.0,72.92312434299652
7236.707800505498,6.0,5.0,65.76293273668624
3852.4165110981166,5.0,5.0,61.28633258751485
7207.064179707246,3.0,5.0,44.506529357903
6756.128952100554,4.0,5.0,52.684696091903675
8121.26007609783,4.0,9.0,84.72706114086026
11982.548141212596,6.0,11.0,110.45317935380159
9412.766929717041,3.0,8.0,68.34984763148765
6932.086346139106,4.0,7.0,67.82780544910432
7879.474492303725,5.0,8.0,78.28626989022526
7994.3383503421055,7.0,4.0,78.52489381759459
8329.804864260244,3.0,6.0,54.30496640657075
7565.990788857567,4.0,2.0,15.690615758984578
7857.78096346102,4.0,7.0,60.80181511803437
8001.674933536085,6.0,5.0,58.65837280671805
9309.765424427243,4.0,6.0,59.88469777836324
7393.758181349956,5.0,7.0,76.13272114852636
7899.53473054497,6.0,5.0,73.38529260738991
9903.119481244928,4.0,8.0,76.97285978094703
5635.659809640169,4.0,5.0,54.097788826629866
5923.441117653609,4.0,8.0,77.98121970687397
12076.497784445477,6.0,9.0,96.78697949339119
8490.550312409629,7.0,11.0,121.41610011618359
7631.203448475712,7.0,8.0,111.92669687134244
9442.080774757756,5.0,8.0,77.46447545292139
9199.579641125098,4.0,7.0,78.44152048929337
8284.40010255974,4.0,12.0,103.27343370048442
13528.779435443896,6.0,7.0,82.26319040517501
10789.787026599042,7.0,5.0,76.92550972643387
4654.354706239599,4.0,7.0,59.379801013108775
7155.123743381542,3.0,8.0,69.7488486328537
10386.970031255114,4.0,8.0,78.80147120319782
6935.202160352054,3.0,5.0,28.061238570271534
11065.79784545687,5.0,10.0,89.05133885609068
5654.8698394171715,5.0,6.0,67.43744251142938
6763.688173108016,7.0,8.0,103.11129804833932
10946.707877941306,3.0,7.0,61.86245892039519
7565.010133359137,3.0,7.0,51.42843757653457
3000.0,5.0,7.0,68.92642407267627
8636.364186240942,5.0,9.0,91.19511194757844
10496.851380865042,5.0,7.0,64.6143652779177
11853.787110333311,7.0,6.0,89.39496818727694
6866.285855766394,5.0,10.0,89.92080504127524
4986.044836338255,7.0,5.0,84.6173430923517
11054.498543458567,6.0,8.0,91.95092716798395
5329.772001571564,7.0,5.0,78.42403879602425
10678.052794943593,7.0,10.0,115.10320545761792
8093.563517581728,6.0,7.0,96.24475696897132
9441.9287430933,6.0,8.0,93.92323012496536
3000.0,7.0,3.0,65.00494130732599
7107.837608508193,5.0,4.0,45.43930324034369
10081.958134443435,5.0,8.0,76.3404567388474
5764.509072228528,5.0,6.0,70.57298843729933
9122.961868552286,3.0,8.0,71.40803892109045
10931.347750056742,3.0,9.0,69.92735037813321
9107.314252148799,3.0,10.0,75.85917198638002
8767.88179782352,3.0,4.0,38.183157215811356
8747.794253603326,6.0,8.0,88.11492981193345
3000.0,5.0,3.0,33.07583435977847
6381.420805616921,3.0,13.0,94.75342136787671
6204.940991725329,6.0,9.0,105.10461276753529
5905.462066100978,7.0,7.0,98.47159412639233
8697.609798135098,3.0,11.0,81.70912240662037
11494.726300118902,7.0,7.0,97.45172418010483
7771.4768957755905,5.0,7.0,79.91446402017041
10121.325881562207,4.0,8.0,74.78908904318233
8538.863013010734,5.0,7.0,70.04072964055429
6706.773789230041,7.0,6.0,79.43097477183251
4729.776914065882,7.0,6.0,97.81505416338325
6643.231397348032,3.0,9.0,72.89207966778147
11046.975743226336,7.0,7.0,120.07530475791583
10332.207859235607,4.0,7.0,70.14869188154903
9745.729563643596,5.0,7.0,68.29027870957162
7891.991965789572,5.0,3.0,50.69112422839987
9198.818200504982,7.0,5.0,76.41930840025928
7602.7148222748365,5.0,8.0,85.974867118146
6598.190825837676,5.0,7.0,85.63464013567196
9494.102975100874,6.0,7.0,80.79323182553652
8798.450918126364,3.0,8.0,57.61563332290858
4211.377096037966,5.0,6.0,74.7367563783428
12116.698562312873,5.0,8.0,80.6758399091916
10588.671472456987,4.0,6.0,65.16078313103121
9285.625714285734,6.0,10.0,104.7920040318941
9547.986494259309,6.0,5.0,66.01267206459589
8006.486475684197,7.0,7.0,109.10080992016981
8435.322640455255,7.0,5.0,72.8963605556874
4614.384894349545,6.0,6.0,88.86872799880858
13367.487811858966,5.0,13.0,119.5241381580264
9403.692835708207,7.0,6.0,87.43678224145864
5900.183396061842,4.0,8.0,82.42826668773444
10300.815034610627,5.0,6.0,68.22281950406915
6904.377180860995,5.0,7.0,72.14778995034712
7468.103991574534,4.0,9.0,84.97061375262203
11942.0026249967,5.0,6.0,74.33594942803668
11486.07882767015,7.0,8.0,105.5584330279267
6996.203706247941,4.0,7.0,64.89968061389749
11597.13095251434,6.0,9.0,106.48789383449456
4891.764595994911,6.0,9.0,93.5879011948694
8890.20573087552,7.0,5.0,77.56242009363625
8508.344124238582,7.0,5.0,71.53181880132053
4909.562817469199,6.0,5.0,67.12056972285023
10868.013118251733,6.0,7.0,89.67285777757786
7548.412058933071,5.0,8.0,84.52008311788252
5640.402676648195,5.0,10.0,98.4017940172732
9383.54872014971,4.0,4.0,43.17247717049663
7143.530241901859,3.0,5.0,46.734738643797954
7779.793761489747,6.0,7.0,84.44686289947288
6022.258947861902,5.0,6.0,78.08768698358415
11547.198617247524,4.0,4.0,37.70509484531123
6687.172131843466,5.0,2.0,28.476097139719556
11284.85812261224,4.0,8.0,76.37973007238298
9556.170786342984,4.0,3.0,31.661379111661354
10884.962866642316,6.0,8.0,100.69615975323701
10443.159165389266,6.0,8.0,91.35899272352285
13088.34640688878,7.0,4.0,90.79651423489639
8300.68349874524,7.0,4.0,71.39441907825248
7343.682916802152,3.0,9.0,65.38701772956495
5926.8564841021125,5.0,9.0,85.60259180953658
9996.435866706417,4.0,6.0,62.18102366047038
8682.308077494445,6.0,8.0,100.03335077338046
7966.841037747405,3.0,6.0,44.54788891623262
3000.0,5.0,7.0,76.30161757072706
4418.810763168193,5.0,10.0,94.01170182706213
7986.543612641095,3.0,6.0,44.37735390214342
6871.114688278245,5.0,9.0,81.03932330804861
9900.441076887606,5.0,5.0,58.03857598090261
12428.58217083698,6.0,6.0,68.60745397612837
9130.180289204547,5.0,11.0,105.84975805027169
6523.427120622323,5.0,4.0,43.42556202338883
8051.893677575891,5.0,11.0,111.9578547531782
10369.452923987605,4.0,14.0,106.97619875129887
5216.4185151790025,7.0,4.0,84.55157883741141
8160.028584714693,5.0,5.0,62.20847987236695
3994.4173950773443,7.0,4.0,74.64229889952713
10002.882982006442,7.0,3.0,81.51404195998681
11158.666545906224,4.0,11.0,92.63391677010145
8600.224578334566,7.0,8.0,106.07015124932205
7298.075486948042,3.0,12.0,69.78367259235843
6788.540573026499,4.0,5.0,46.322921448775624
6865.90815191127,5.0,8.0,87.22067768649163
9037.979677647236,3.0,7.0,58.833306846733926
8125.1186514909,4.0,11.0,106.36954620753774
4223.617788209709,7.0,4.0,76.04120107085464
4464.8588920340135,7.0,7.0,94.97752300854278
5209.945009276013,6.0,7.0,82.55814115742056
8451.157046799199,3.0,5.0,48.73976189336411
8356.43124897705,5.0,5.0,56.453229130405575
6089.608979942395,7.0,8.0,119.38815301534115
4734.242466689961,3.0,5.0,38.7509759377508
8431.522562530132,7.0,5.0,80.59959246355943
11445.932561062713,6.0,7.0,87.17842739838478
7077.96138041588,7.0,7.0,114.61315308660006
9235.381978754387,3.0,10.0,56.59231751671129
7642.831597248707,4.0,8.0,73.80988306748898
7123.035009236799,6.0,6.0,73.23057668010581
7607.817450038586,5.0,7.0,73.65709088908203
7858.675958803857,7.0,7.0,105.98152300424285
8184.571695428523,7.0,6.0,96.42783293461741
11987.339654419287,3.0,10.0,79.73115053129577
8995.970126890805,5.0,5.0,58.42289423738848
10409.881841942588,7.0,7.0,101.85749369451969
7283.672351537729,3.0,7.0,49.47730034369777
9677.03677629252,3.0,5.0,36.13994866382509
7501.09244831813,4.0,6.0,49.54170678022681
8709.637841443699,5.0,10.0,105.01153258599894
10920.02479453927,3.0,8.0,65.45767454673621
9999.86184205782,6.0,8.0,92.02717557001446
7875.1100183809385,6.0,8.0,93.80663336374118
10396.599838795182,4.0,7.0,59.02813106930829
3000.0,7.0,7.0,95.45784087339445
9763.657113772193,4.0,7.0,67.94319117244844
3813.2487675726743,5.0,8.0,84.01606864898068
11800.4728877989,3.0,8.0,69.0799618157922
11383.917561791925,5.0,4.0,55.068117958916616
13143.273938661712,4.0,7.0,61.19710902563833
8106.480137627573,4.0,6.0,45.054088418732235
6981.202972617293,4.0,7.0,74.47539363140449
9818.266731670474,3.0,8.0,41.93104353227831
5724.079717564455,3.0,4.0,28.30977271881192
7911.961560763446,5.0,7.0,81.6397705547846
13251.730796764372,6.0,10.0,114.27284811210653
8252.861091457113,3.0,7.0,59.182577660727404
5477.293488222062,6.0,7.0,82.39760140527932
10106.047819787842,3.0,7.0,53.18747358225391
8717.798610540722,6.0,8.0,89.66769327731068
9813.561689978527,3.0,9.0,70.62504617196142
5626.5154857359485,3.0,7.0,61.59943293598207
7206.7859524809055,7.0,4.0,85.78911043619128
9578.572362213688,4.0,6.0,64.02671338613759
11307.591646350338,4.0,9.0,79.27518751978901
4247.451168680802,5.0,10.0,106.38921245499438
8589.216198221799,7.0,4.0,78.88585453784823
9651.168528069837,3.0,4.0,33.501946346387655
9292.070304641371,3.0,10.0,69.8731810266675
7812.162862865442,7.0,5.0,80.89977392499833
12963.60400910577,4.0,9.0,82.62932061846509
8095.225528855333,4.0,9.0,78.82009715425733
11689.355646096958,7.0,9.0,109.89359812383128
10261.040956524143,6.0,6.0,75.08592378625455
7642.818710465356,4.0,8.0,69.43206075066513
10772.481588819628,3.0,10.0,85.65485758916643
7982.645290966681,6.0,5.0,71.30397410046655
4264.265560111552,4.0,7.0,61.666859000670804
7409.922925672613,5.0,8.0,80.39254136643788
6784.682558753155,5.0,11.0,107.93885691058496
6502.336234178887,5.0,6.0,63.789278947167475
9620.781061671323,7.0,4.0,83.59765050547962
10084.963182863985,3.0,5.0,42.671955311033706
9496.634832875545,6.0,6.0,71.24037182716795
9000.488502865635,5.0,8.0,79.30154870847753
12889.8508857455,3.0,5.0,38.53468207855471
8149.321648345414,3.0,11.0,85.9184227390829
12859.853434126517,5.0,5.0,63.810471124537855
10409.404649767082,3.0,8.0,67.92792271040338
10761.768220449747,4.0,10.0,92.52129253745889
7978.899594003685,3.0,6.0,30.574611858451334
11359.687408768446,3.0,5.0,38.71362992351905
13569.195917797548,5.0,6.0,66.21756416477244
4554.979798836235,4.0,6.0,56.80944017364831
10639.642018762715,5.0,10.0,101.996366368877
9566.247379468741,3.0,8.0,55.308512636803655
10027.514164568858,7.0,8.0,103.26286537909917
6306.641789382413,7.0,4.0,62.34352766167163
5330.772953349238,6.0,6.0,73.8436683660901
7523.558426424037,4.0,10.0,89.15184565574864
8702.970459430355,4.0,10.0,89.04519900470231
5918.769444715685,7.0,8.0,93.37667714836736
8305.59653646432,3.0,7.0,55.72040445290146
7637.805856740202,5.0,8.0,91.62493479736
3622.823025623419,6.0,8.0,94.70978800861297
5363.696438461635,4.0,3.0,24.46443637703201
7361.142953723764,5.0,10.0,94.93598216746292
9820.24062099277,6.0,9.0,104.57355691649471
11854.180016316408,4.0,5.0,51.31864596024595
10752.930250964113,3.0,7.0,54.64800112234704
6147.884755794001,7.0,5.0,90.36408050130957
8795.154700673223,4.0,5.0,53.44729729170936
9159.85644140551,4.0,7.0,74.26669302611452
8694.855007385902,3.0,10.0,83.75871980044633
4073.676814299757,3.0,8.0,72.87008102945893
